INS_time_sec,LatAcc_obd,brake_pressure_obd,speedo_obd,SW_pos_obd,VelFR_obd,VelFL_obd,VelRR_obd,VelRL_obd,yaw_rate,Correvit_slip_angle_COG_corrvittiltcorrected,INSTimestamp_ADMA
1716990853.01,0.375,0.818,36.000,4.944,34.200,34.250,34.300,34.350,0.000,0.030,2024-05-29 13:54:13.009999872
1716990853.03,0.375,0.818,36.063,4.944,34.250,34.400,34.300,34.350,0.000,0.029,2024-05-29 13:54:13.029999872
1716990853.05,0.375,0.636,36.063,4.944,34.250,34.350,34.350,34.450,0.000,-0.006,2024-05-29 13:54:13.049999872
1716990853.07,0.375,0.636,36.063,4.944,34.250,34.400,34.350,34.450,0.000,-0.014,2024-05-29 13:54:13.069999872
1716990853.09,0.375,0.364,36.063,4.944,34.250,34.400,34.450,34.400,0.000,0.047,2024-05-29 13:54:13.089999872
1716990853.11,0.375,0.364,36.063,4.944,34.300,34.350,34.450,34.400,0.000,0.109,2024-05-29 13:54:13.109999872
1716990853.13,0.225,0.364,36.063,4.944,34.300,34.350,34.450,34.400,0.000,0.093,2024-05-29 13:54:13.130000128
1716990853.15,0.225,0.818,36.063,4.944,34.350,34.450,34.550,34.600,0.000,0.075,2024-05-29 13:54:13.150000128
1716990853.17,0.225,0.818,36.125,4.944,34.350,34.450,34.550,34.600,0.000,0.100,2024-05-29 13:54:13.170000128
1716990853.19,0.225,0.818,36.125,4.944,34.300,34.400,34.550,34.600,0.000,0.112,2024-05-29 13:54:13.190000128
1716990853.21,0.375,0.818,36.188,4.944,34.350,34.450,34.600,34.750,0.000,0.106,2024-05-29 13:54:13.210000128
1716990853.23,0.375,0.818,36.188,4.944,34.350,34.500,34.600,34.750,0.000,0.179,2024-05-29 13:54:13.230000128
1716990853.25,0.375,0.818,36.188,4.944,34.400,34.500,34.600,34.750,0.000,0.161,2024-05-29 13:54:13.249999872
1716990853.27,0.225,0.818,36.188,4.944,34.450,34.450,34.600,34.750,0.000,0.163,2024-05-29 13:54:13.269999872
1716990853.29,0.225,1.091,36.188,4.944,34.350,34.500,34.550,34.600,0.000,0.186,2024-05-29 13:54:13.289999872
1716990853.31,0.225,1.091,36.188,4.944,34.400,34.550,34.550,34.600,0.000,0.205,2024-05-29 13:54:13.309999872
1716990853.33,0.300,0.636,36.250,4.944,34.450,34.550,34.750,34.650,0.000,0.175,2024-05-29 13:54:13.329999872
1716990853.35,0.300,0.636,36.188,4.944,34.450,34.500,34.750,34.650,0.000,0.189,2024-05-29 13:54:13.349999872
1716990853.37,0.375,0.818,36.313,4.944,34.550,34.550,34.700,34.600,0.000,0.141,2024-05-29 13:54:13.369999872
1716990853.39,0.375,0.818,36.313,4.944,34.550,34.600,34.650,34.900,0.000,0.087,2024-05-29 13:54:13.390000128
1716990853.41,0.375,0.636,36.313,4.944,34.450,34.650,34.450,34.550,0.000,0.074,2024-05-29 13:54:13.410000128
1716990853.43,0.300,0.364,36.313,4.944,34.550,34.600,34.700,34.950,0.000,0.073,2024-05-29 13:54:13.430000128
1716990853.45,0.225,0.364,36.313,4.944,34.550,34.500,34.700,34.950,0.000,0.103,2024-05-29 13:54:13.450000128
1716990853.47,0.300,1.091,36.313,5.425,34.550,34.600,34.750,34.650,0.000,0.052,2024-05-29 13:54:13.470000128
1716990853.49,0.300,1.091,36.313,5.425,34.550,34.650,34.750,34.650,0.000,0.051,2024-05-29 13:54:13.490000128
1716990853.51,0.300,0.636,36.313,5.425,34.650,34.700,34.650,34.750,0.000,0.049,2024-05-29 13:54:13.509999872
1716990853.53,0.300,0.818,36.313,5.425,34.550,34.600,34.850,34.750,0.000,0.029,2024-05-29 13:54:13.529999872
1716990853.55,0.375,1.091,36.438,5.950,34.600,34.750,34.650,34.950,0.000,0.014,2024-05-29 13:54:13.549999872
1716990853.57,0.300,0.636,36.375,5.950,34.600,34.700,34.650,34.700,0.000,0.003,2024-05-29 13:54:13.569999872
1716990853.59,0.225,0.636,36.438,6.431,34.550,34.750,34.650,34.700,0.000,0.050,2024-05-29 13:54:13.589999872
1716990853.61,0.225,0.636,36.438,6.431,34.650,34.650,34.750,34.750,0.000,0.025,2024-05-29 13:54:13.609999872
1716990853.63,0.225,0.636,36.438,6.431,34.600,34.650,34.750,34.750,0.000,0.032,2024-05-29 13:54:13.630000128
1716990853.65,0.225,0.636,36.438,6.431,34.650,34.700,34.750,34.750,0.000,0.054,2024-05-29 13:54:13.650000128
1716990853.67,0.225,0.636,36.438,6.431,34.600,34.750,34.750,34.750,0.000,0.054,2024-05-29 13:54:13.670000128
1716990853.69,0.225,0.636,36.438,6.431,34.650,34.700,34.750,34.750,0.000,-0.016,2024-05-29 13:54:13.690000128
1716990853.71,0.225,0.818,36.438,6.431,34.600,34.650,34.800,35.000,0.000,0.002,2024-05-29 13:54:13.710000128
1716990853.73,0.375,0.818,36.500,6.431,34.650,34.750,34.900,35.000,0.000,-0.023,2024-05-29 13:54:13.730000128
1716990853.75,0.375,0.818,36.438,6.431,34.600,34.750,34.900,35.000,0.000,-0.038,2024-05-29 13:54:13.750000128
1716990853.77,0.225,0.182,36.500,6.431,34.650,34.750,34.850,34.900,0.000,-0.073,2024-05-29 13:54:13.769999872
1716990853.79,0.225,0.182,36.500,6.431,34.750,34.700,34.850,34.900,0.000,-0.034,2024-05-29 13:54:13.789999872
1716990853.81,0.300,0.182,36.438,6.431,34.650,34.700,34.850,34.900,0.000,-0.092,2024-05-29 13:54:13.809999872
1716990853.83,0.300,0.818,36.438,6.431,34.650,34.750,34.800,34.750,0.000,-0.121,2024-05-29 13:54:13.829999872
1716990853.85,0.300,0.636,36.438,6.431,34.700,34.800,35.000,34.900,0.000,-0.101,2024-05-29 13:54:13.849999872
1716990853.87,0.300,0.636,36.438,6.431,34.700,34.700,35.000,34.900,0.000,-0.095,2024-05-29 13:54:13.869999872
1716990853.89,0.300,1.091,36.500,6.431,34.650,34.800,34.850,34.900,0.000,-0.098,2024-05-29 13:54:13.890000128
1716990853.91,0.375,0.636,36.500,6.913,34.700,34.800,34.850,34.900,0.000,-0.069,2024-05-29 13:54:13.910000128
1716990853.93,0.300,0.636,36.500,6.913,34.650,34.800,34.800,35.100,0.000,-0.059,2024-05-29 13:54:13.930000128
1716990853.95,0.300,0.364,36.563,6.913,34.800,34.800,34.850,34.700,0.000,-0.071,2024-05-29 13:54:13.950000128
1716990853.97,0.300,0.818,36.563,6.913,34.750,34.800,34.950,35.000,0.000,-0.011,2024-05-29 13:54:13.970000128
1716990853.99,0.300,0.818,36.563,7.394,34.800,34.800,34.950,35.000,0.000,0.032,2024-05-29 13:54:13.990000128
1716990854.01,0.300,0.818,36.563,7.394,34.750,34.850,34.950,34.950,0.000,0.006,2024-05-29 13:54:14.009999872
1716990854.03,0.300,0.636,36.563,7.394,34.750,34.850,34.850,35.050,0.000,0.044,2024-05-29 13:54:14.029999872
1716990854.05,0.300,0.636,36.563,7.394,34.750,34.800,34.850,35.050,0.000,0.030,2024-05-29 13:54:14.049999872
1716990854.07,0.300,0.818,36.563,7.394,34.800,34.900,35.000,35.100,0.000,0.015,2024-05-29 13:54:14.069999872
1716990854.09,0.450,0.636,36.625,7.394,34.850,34.900,35.050,34.800,0.000,-0.012,2024-05-29 13:54:14.089999872
1716990854.11,0.375,0.636,36.625,7.394,34.750,34.850,35.050,34.800,0.000,-0.033,2024-05-29 13:54:14.109999872
1716990854.13,0.300,0.636,36.563,7.394,34.850,34.800,35.100,34.750,0.000,-0.027,2024-05-29 13:54:14.130000128
1716990854.15,0.225,0.636,36.563,7.394,34.800,34.800,35.100,34.750,0.000,-0.024,2024-05-29 13:54:14.150000128
1716990854.17,0.225,0.818,36.563,7.394,34.800,34.900,35.050,34.900,0.000,-0.044,2024-05-29 13:54:14.170000128
1716990854.19,0.225,0.636,36.563,7.394,34.800,34.900,34.950,34.850,0.000,-0.005,2024-05-29 13:54:14.190000128
1716990854.21,0.225,0.636,36.563,8.444,34.800,34.900,34.900,35.100,0.000,0.026,2024-05-29 13:54:14.210000128
1716990854.23,0.225,0.818,36.563,7.394,34.800,34.850,34.950,34.850,0.000,0.068,2024-05-29 13:54:14.230000128
1716990854.25,0.225,0.636,36.563,8.444,34.850,34.950,34.900,35.100,0.000,0.026,2024-05-29 13:54:14.249999872
1716990854.27,0.225,0.636,36.625,8.444,34.800,34.900,34.900,35.100,0.000,0.047,2024-05-29 13:54:14.269999872
1716990854.29,0.225,0.364,36.625,8.444,34.850,34.900,35.050,35.250,0.000,0.059,2024-05-29 13:54:14.289999872
1716990854.31,0.225,0.636,36.625,8.925,34.850,34.850,35.050,35.000,0.000,0.159,2024-05-29 13:54:14.309999872
1716990854.33,0.225,0.818,36.625,8.925,34.800,34.900,35.000,34.900,0.000,0.167,2024-05-29 13:54:14.329999872
1716990854.35,0.225,0.636,36.625,8.925,34.850,34.850,34.950,34.950,0.000,0.155,2024-05-29 13:54:14.349999872
1716990854.37,0.225,0.636,36.625,8.925,34.800,34.900,34.950,35.000,0.000,0.137,2024-05-29 13:54:14.369999872
1716990854.39,0.225,0.636,36.625,8.925,34.800,34.850,34.950,35.000,0.000,0.158,2024-05-29 13:54:14.390000128
1716990854.41,0.300,0.636,36.625,8.925,34.800,34.900,34.950,35.000,0.000,0.126,2024-05-29 13:54:14.410000128
1716990854.43,0.300,0.636,36.625,8.444,34.800,34.900,35.100,34.950,0.000,0.155,2024-05-29 13:54:14.430000128
1716990854.45,0.300,0.364,36.625,8.444,34.800,34.900,34.750,35.000,0.000,0.141,2024-05-29 13:54:14.450000128
1716990854.47,0.225,0.364,36.625,8.444,34.900,34.800,34.950,34.900,0.000,0.124,2024-05-29 13:54:14.470000128
1716990854.49,0.225,0.364,36.625,8.444,34.850,34.850,34.950,34.900,0.000,0.135,2024-05-29 13:54:14.490000128
1716990854.51,0.300,0.364,36.625,8.444,34.900,34.900,34.950,34.900,0.000,0.131,2024-05-29 13:54:14.509999872
1716990854.53,0.300,0.364,36.688,8.444,34.850,34.950,34.950,34.900,0.000,0.152,2024-05-29 13:54:14.529999872
1716990854.55,0.300,0.364,36.688,8.444,34.950,34.950,34.950,34.900,0.000,0.123,2024-05-29 13:54:14.549999872
1716990854.57,0.225,0.364,36.625,8.444,34.850,34.850,34.950,34.900,0.000,0.104,2024-05-29 13:54:14.569999872
1716990854.59,0.225,0.818,36.688,8.444,34.900,34.950,35.100,35.150,0.000,0.095,2024-05-29 13:54:14.589999872
1716990854.61,0.225,0.636,36.688,8.444,34.900,34.950,34.850,34.950,0.000,0.113,2024-05-29 13:54:14.609999872
1716990854.63,0.150,0.182,36.688,8.444,34.850,34.900,35.050,35.150,0.000,0.098,2024-05-29 13:54:14.630000128
1716990854.65,0.150,0.182,36.625,8.444,34.900,34.850,35.050,35.150,0.000,0.133,2024-05-29 13:54:14.650000128
1716990854.67,0.150,0.818,36.625,8.444,34.850,34.850,35.150,34.900,0.000,0.070,2024-05-29 13:54:14.670000128
1716990854.69,0.225,0.818,36.625,8.444,34.800,34.850,35.150,34.900,0.000,0.069,2024-05-29 13:54:14.690000128
1716990854.71,0.225,0.818,36.625,8.444,34.800,34.900,35.150,34.900,0.000,0.071,2024-05-29 13:54:14.710000128
1716990854.73,0.225,0.818,36.625,8.444,34.800,34.800,34.950,35.100,0.000,0.110,2024-05-29 13:54:14.730000128
1716990854.75,0.225,0.818,36.625,8.444,34.750,34.800,34.850,35.050,0.000,0.087,2024-05-29 13:54:14.750000128
1716990854.77,0.225,0.818,36.563,8.444,34.800,34.900,34.700,34.950,0.000,0.052,2024-05-29 13:54:14.769999872
1716990854.79,0.225,0.364,36.563,8.444,34.700,34.850,34.900,34.900,0.000,0.040,2024-05-29 13:54:14.789999872
1716990854.81,0.150,0.364,36.563,8.444,34.850,34.800,34.900,34.900,0.000,0.094,2024-05-29 13:54:14.809999872
1716990854.83,0.150,0.818,36.563,8.444,34.800,34.750,34.900,34.850,0.000,0.130,2024-05-29 13:54:14.829999872
1716990854.85,0.150,0.818,36.563,8.444,34.750,34.800,34.950,34.800,0.000,0.074,2024-05-29 13:54:14.849999872
1716990854.87,0.150,0.818,36.563,8.925,34.750,34.800,34.950,34.800,0.000,0.076,2024-05-29 13:54:14.869999872
1716990854.89,0.150,0.818,36.563,8.444,34.800,34.850,34.950,34.800,0.000,0.115,2024-05-29 13:54:14.890000128
1716990854.91,0.150,0.818,36.563,8.444,34.700,34.700,34.800,35.000,0.000,0.120,2024-05-29 13:54:14.910000128
1716990854.93,0.300,0.818,36.563,8.444,34.750,34.800,34.800,35.000,0.000,0.089,2024-05-29 13:54:14.930000128
1716990854.95,0.225,0.818,36.500,8.444,34.700,34.800,34.800,35.000,0.000,0.092,2024-05-29 13:54:14.950000128
1716990854.97,0.225,0.818,36.500,8.444,34.650,34.750,34.800,35.000,0.000,0.084,2024-05-29 13:54:14.970000128
1716990854.99,0.150,0.636,36.438,8.925,34.700,34.650,34.800,34.750,0.000,0.120,2024-05-29 13:54:14.990000128
1716990855.01,0.225,1.091,36.375,8.925,34.600,34.600,34.700,34.650,0.000,0.130,2024-05-29 13:54:15.009999872
1716990855.03,0.225,1.091,36.438,8.444,34.650,34.700,34.700,34.650,0.000,0.126,2024-05-29 13:54:15.029999872
1716990855.05,0.225,1.091,36.438,8.925,34.600,34.700,34.700,34.650,0.000,0.121,2024-05-29 13:54:15.049999872
1716990855.07,0.225,1.091,36.313,8.444,34.650,34.650,34.700,34.650,0.000,0.097,2024-05-29 13:54:15.069999872
1716990855.09,0.225,1.091,36.313,8.925,34.550,34.600,34.700,34.650,0.000,0.095,2024-05-29 13:54:15.089999872
1716990855.11,0.225,1.091,36.313,8.925,34.550,34.600,34.700,34.650,0.000,0.053,2024-05-29 13:54:15.109999872
1716990855.13,0.225,0.636,36.313,8.925,34.550,34.600,34.450,34.650,0.000,0.055,2024-05-29 13:54:15.130000128
1716990855.15,0.150,0.636,36.313,8.925,34.550,34.650,34.450,34.650,0.000,0.037,2024-05-29 13:54:15.150000128
1716990855.17,0.150,0.818,36.313,8.925,34.600,34.550,34.750,34.700,0.000,0.057,2024-05-29 13:54:15.170000128
1716990855.19,0.225,0.818,36.313,8.925,34.550,34.600,34.750,34.700,0.000,0.053,2024-05-29 13:54:15.190000128
1716990855.21,0.225,0.818,36.313,8.925,34.550,34.600,34.750,34.700,0.000,0.011,2024-05-29 13:54:15.210000128
1716990855.23,0.225,0.818,36.375,9.406,34.500,34.650,34.750,34.700,0.000,-0.015,2024-05-29 13:54:15.230000128
1716990855.25,0.225,0.818,36.375,9.406,34.500,34.500,34.700,34.700,0.000,-0.005,2024-05-29 13:54:15.249999872
1716990855.27,0.225,0.818,36.375,9.406,34.500,34.500,34.500,34.700,0.000,-0.029,2024-05-29 13:54:15.269999872
1716990855.29,0.375,0.818,36.313,9.931,34.500,34.550,34.500,34.700,0.000,-0.059,2024-05-29 13:54:15.289999872
1716990855.31,0.375,0.364,36.313,10.413,34.400,34.500,34.500,34.550,0.000,-0.065,2024-05-29 13:54:15.309999872
1716990855.33,0.150,0.182,36.250,10.413,34.400,34.500,34.500,34.400,0.000,-0.024,2024-05-29 13:54:15.329999872
1716990855.35,0.150,0.818,36.125,10.894,34.450,34.400,34.450,34.400,0.000,0.022,2024-05-29 13:54:15.349999872
1716990855.37,0.150,1.091,36.125,12.425,34.400,34.450,34.550,34.500,0.000,0.004,2024-05-29 13:54:15.369999872
1716990855.39,0.150,0.818,36.125,12.425,34.350,34.400,34.500,34.400,1.280,0.011,2024-05-29 13:54:15.390000128
1716990855.41,0.225,0.636,36.188,12.906,34.450,34.450,34.400,34.550,1.280,0.017,2024-05-29 13:54:15.410000128
1716990855.43,0.225,0.636,36.188,13.388,34.350,34.350,34.400,34.600,1.280,0.041,2024-05-29 13:54:15.430000128
1716990855.45,0.225,0.636,36.188,13.388,34.400,34.450,34.400,34.600,1.280,0.043,2024-05-29 13:54:15.450000128
1716990855.47,0.225,0.636,36.125,13.913,34.350,34.350,34.300,34.200,1.280,0.056,2024-05-29 13:54:15.470000128
1716990855.49,0.225,0.364,36.125,13.913,34.300,34.350,34.400,34.500,1.280,0.074,2024-05-29 13:54:15.490000128
1716990855.51,0.225,0.636,36.125,13.913,34.350,34.250,34.550,34.400,1.280,0.093,2024-05-29 13:54:15.509999872
1716990855.53,0.225,0.636,36.125,13.913,34.300,34.200,34.550,34.400,1.280,0.105,2024-05-29 13:54:15.529999872
1716990855.55,0.075,0.636,36.000,13.913,34.300,34.250,34.550,34.400,1.280,0.124,2024-05-29 13:54:15.549999872
1716990855.57,0.075,0.636,36.000,13.913,34.200,34.250,34.550,34.400,1.280,0.119,2024-05-29 13:54:15.569999872
1716990855.59,0.075,0.636,35.938,13.913,34.350,34.200,34.250,34.400,1.280,0.136,2024-05-29 13:54:15.589999872
1716990855.61,0.075,0.818,35.938,13.913,34.350,34.200,34.350,34.200,1.280,0.106,2024-05-29 13:54:15.609999872
1716990855.63,0.225,0.818,35.875,13.913,34.350,34.200,34.350,34.200,1.280,0.047,2024-05-29 13:54:15.630000128
1716990855.65,0.075,0.636,35.875,13.913,34.200,34.200,34.100,34.050,1.280,0.058,2024-05-29 13:54:15.650000128
1716990855.67,0.075,0.364,35.875,13.913,34.200,34.200,34.350,34.500,1.280,0.071,2024-05-29 13:54:15.670000128
1716990855.69,0.075,0.636,35.875,13.913,34.250,34.050,34.250,34.150,1.280,0.103,2024-05-29 13:54:15.690000128
1716990855.71,0.075,0.818,35.875,13.913,34.100,34.050,34.450,34.150,1.280,0.107,2024-05-29 13:54:15.710000128
1716990855.73,0.000,0.818,35.875,13.913,34.150,34.100,34.450,34.150,1.280,0.101,2024-05-29 13:54:15.730000128
1716990855.75,0.000,0.818,35.875,13.388,34.100,34.150,34.450,34.150,1.280,0.101,2024-05-29 13:54:15.750000128
1716990855.77,0.000,0.818,35.875,13.388,34.150,34.050,34.450,34.150,1.280,0.134,2024-05-29 13:54:15.769999872
1716990855.79,0.000,1.091,35.875,13.388,34.150,34.050,34.200,34.250,1.280,0.109,2024-05-29 13:54:15.789999872
1716990855.81,0.225,0.636,35.875,13.388,34.150,34.100,34.150,34.150,1.280,0.080,2024-05-29 13:54:15.809999872
1716990855.83,0.150,0.636,35.750,13.388,34.050,34.050,34.150,34.150,1.280,0.069,2024-05-29 13:54:15.829999872
1716990855.85,0.075,0.182,35.813,13.388,34.050,34.050,34.100,33.850,1.280,0.094,2024-05-29 13:54:15.849999872
1716990855.87,0.075,0.182,35.750,13.388,34.100,33.950,34.100,33.850,1.280,0.136,2024-05-29 13:54:15.869999872
1716990855.89,0.075,0.182,35.750,13.388,34.000,34.000,34.100,33.850,1.280,0.175,2024-05-29 13:54:15.890000128
1716990855.91,0.075,0.818,35.625,13.388,34.000,34.000,34.150,34.000,1.280,0.165,2024-05-29 13:54:15.910000128
1716990855.93,0.150,0.636,35.688,12.906,33.900,33.950,34.000,34.100,1.280,0.130,2024-05-29 13:54:15.930000128
1716990855.95,0.150,0.636,35.688,13.388,33.950,33.850,34.200,34.000,1.280,0.117,2024-05-29 13:54:15.950000128
1716990855.97,0.150,0.636,35.625,13.388,33.900,33.900,34.200,34.000,1.280,0.091,2024-05-29 13:54:15.970000128
1716990855.99,0.150,0.636,35.625,13.388,33.950,33.900,33.900,33.900,1.280,0.108,2024-05-29 13:54:15.990000128
1716990856.01,0.075,0.636,35.625,13.388,33.900,33.850,33.900,33.900,1.280,0.090,2024-05-29 13:54:16.009999872
1716990856.03,0.075,0.636,35.625,13.388,33.900,33.850,33.900,33.900,1.280,0.080,2024-05-29 13:54:16.029999872
1716990856.05,0.075,0.818,35.625,13.388,33.950,33.750,33.950,33.850,1.280,0.121,2024-05-29 13:54:16.049999872
1716990856.07,0.075,0.818,35.563,13.388,33.850,33.850,34.000,33.850,1.280,0.108,2024-05-29 13:54:16.069999872
1716990856.09,0.000,0.818,35.563,13.388,33.850,33.850,34.000,33.850,1.280,0.073,2024-05-29 13:54:16.089999872
1716990856.11,0.000,0.636,35.563,13.388,33.850,33.850,33.900,33.850,1.280,0.105,2024-05-29 13:54:16.109999872
1716990856.13,0.075,0.636,35.500,13.388,33.850,33.800,33.950,34.050,1.280,0.110,2024-05-29 13:54:16.130000128
1716990856.15,0.075,0.636,35.500,13.388,33.850,33.850,33.950,34.050,1.280,0.080,2024-05-29 13:54:16.150000128
1716990856.17,0.150,0.636,35.563,13.388,33.850,33.850,33.950,34.050,1.280,0.115,2024-05-29 13:54:16.170000128
1716990856.19,0.075,0.364,35.438,13.388,33.750,33.800,33.600,34.000,1.280,0.077,2024-05-29 13:54:16.190000128
1716990856.21,0.075,0.364,35.500,13.388,33.850,33.700,33.600,34.000,1.280,0.085,2024-05-29 13:54:16.210000128
1716990856.23,0.075,0.818,35.500,13.388,33.750,33.700,33.800,33.700,1.280,0.118,2024-05-29 13:54:16.230000128
1716990856.25,0.075,0.818,35.438,13.388,33.750,33.700,33.750,33.750,1.280,0.133,2024-05-29 13:54:16.249999872
1716990856.27,0.075,0.818,35.375,13.388,33.700,33.700,33.750,33.750,1.280,0.130,2024-05-29 13:54:16.269999872
1716990856.29,0.075,0.818,35.375,12.906,33.700,33.650,33.750,33.750,1.280,0.136,2024-05-29 13:54:16.289999872
1716990856.31,0.075,0.818,35.375,13.388,33.600,33.600,33.750,33.750,1.280,0.089,2024-05-29 13:54:16.309999872
1716990856.33,0.075,0.818,35.375,12.906,33.600,33.600,33.800,33.850,1.280,0.054,2024-05-29 13:54:16.329999872
1716990856.35,0.150,0.818,35.250,12.906,33.550,33.550,33.800,33.850,1.280,0.055,2024-05-29 13:54:16.349999872
1716990856.37,0.075,0.818,35.250,12.906,33.500,33.600,33.800,33.850,1.280,0.026,2024-05-29 13:54:16.369999872
1716990856.39,0.075,0.818,35.250,12.906,33.650,33.500,33.800,33.850,1.280,0.024,2024-05-29 13:54:16.390000128
1716990856.41,0.075,0.818,35.188,12.906,33.600,33.450,33.500,33.550,1.280,0.067,2024-05-29 13:54:16.410000128
1716990856.43,0.075,0.818,35.250,12.906,33.550,33.500,33.500,33.550,1.280,0.067,2024-05-29 13:54:16.430000128
1716990856.45,0.075,0.636,35.188,12.906,33.500,33.450,33.550,33.400,1.280,0.032,2024-05-29 13:54:16.450000128
1716990856.47,0.075,0.636,35.188,12.906,33.500,33.500,33.550,33.400,1.280,0.062,2024-05-29 13:54:16.470000128
1716990856.49,0.075,0.636,35.063,12.425,33.400,33.400,33.550,33.400,1.280,0.041,2024-05-29 13:54:16.490000128
1716990856.51,0.150,0.636,35.125,12.425,33.450,33.400,33.550,33.400,1.280,0.007,2024-05-29 13:54:16.509999872
1716990856.53,0.150,0.636,35.063,12.425,33.400,33.400,33.300,33.300,1.280,0.008,2024-05-29 13:54:16.529999872
1716990856.55,0.075,0.636,35.063,12.425,33.350,33.350,33.300,33.300,1.280,-0.016,2024-05-29 13:54:16.549999872
1716990856.57,0.075,0.364,35.063,12.425,33.400,33.300,33.450,33.300,1.280,0.017,2024-05-29 13:54:16.569999872
1716990856.59,0.075,0.364,35.063,12.425,33.400,33.300,33.450,33.300,1.280,0.052,2024-05-29 13:54:16.589999872
1716990856.61,0.150,0.818,34.938,12.425,33.350,33.300,33.500,33.250,1.280,0.048,2024-05-29 13:54:16.609999872
1716990856.63,0.150,0.636,35.000,11.944,33.300,33.250,33.400,33.250,1.280,0.074,2024-05-29 13:54:16.630000128
1716990856.65,0.075,0.636,34.938,12.425,33.250,33.300,33.300,33.600,1.280,0.084,2024-05-29 13:54:16.650000128
1716990856.67,0.075,0.636,34.813,11.944,33.250,33.300,33.300,33.600,1.280,0.107,2024-05-29 13:54:16.670000128
1716990856.69,0.150,0.818,34.938,11.944,33.250,33.250,33.300,33.500,1.280,0.053,2024-05-29 13:54:16.690000128
1716990856.71,0.150,0.818,34.875,11.944,33.200,33.150,33.300,33.500,1.280,0.084,2024-05-29 13:54:16.710000128
1716990856.73,0.075,0.364,34.875,11.944,33.200,33.150,33.250,33.250,1.280,0.027,2024-05-29 13:54:16.730000128
1716990856.75,0.075,0.364,34.813,11.944,33.200,33.100,33.300,33.150,1.280,0.014,2024-05-29 13:54:16.750000128
1716990856.77,0.075,0.818,34.813,11.944,33.150,33.150,33.150,33.150,1.280,0.006,2024-05-29 13:54:16.769999872
1716990856.79,0.000,0.818,34.875,11.944,33.150,33.150,33.350,33.100,1.280,0.009,2024-05-29 13:54:16.789999872
1716990856.81,0.150,0.818,34.813,11.944,33.150,33.100,33.350,33.100,1.280,0.046,2024-05-29 13:54:16.809999872
1716990856.83,0.150,0.818,34.813,11.944,33.150,33.100,33.350,33.100,1.280,0.043,2024-05-29 13:54:16.829999872
1716990856.85,0.150,0.818,34.813,11.944,33.050,33.050,33.350,33.100,1.280,0.035,2024-05-29 13:54:16.849999872
1716990856.87,0.150,0.818,34.813,10.894,33.100,33.100,33.350,33.100,1.280,0.077,2024-05-29 13:54:16.869999872
1716990856.89,0.075,0.818,34.688,10.894,33.000,33.100,33.350,33.100,1.280,0.034,2024-05-29 13:54:16.890000128
1716990856.91,0.075,0.364,34.688,10.413,32.950,33.000,33.100,33.150,1.280,-0.013,2024-05-29 13:54:16.910000128
1716990856.93,0.075,0.364,34.625,10.413,33.000,32.950,33.200,32.950,1.280,0.076,2024-05-29 13:54:16.930000128
1716990856.95,0.075,0.364,34.563,10.413,33.000,32.950,33.200,32.950,1.280,0.090,2024-05-29 13:54:16.950000128
1716990856.97,0.075,0.364,34.563,9.931,33.000,32.950,33.200,32.950,1.280,0.104,2024-05-29 13:54:16.970000128
1716990856.99,0.225,0.636,34.563,9.931,32.900,32.900,32.900,32.800,1.280,0.037,2024-05-29 13:54:16.990000128
1716990857.01,0.225,0.636,34.563,9.406,32.900,32.950,32.900,32.950,1.280,-0.035,2024-05-29 13:54:17.009999872
1716990857.03,0.150,0.636,34.438,9.406,32.750,32.850,32.900,32.950,1.280,-0.083,2024-05-29 13:54:17.029999872
1716990857.05,0.150,0.636,34.438,9.406,32.800,32.800,32.900,32.950,1.280,-0.091,2024-05-29 13:54:17.049999872
1716990857.07,0.225,0.636,34.625,9.406,32.950,32.950,32.900,32.950,1.280,-0.065,2024-05-29 13:54:17.069999872
1716990857.09,0.225,0.636,34.500,9.406,32.950,32.950,32.900,32.950,1.280,-0.117,2024-05-29 13:54:17.089999872
1716990857.11,0.225,0.636,34.500,9.406,32.950,32.950,32.900,32.950,0.000,-0.141,2024-05-29 13:54:17.109999872
1716990857.13,0.225,0.818,34.500,9.406,32.900,32.800,32.950,32.900,0.000,-0.051,2024-05-29 13:54:17.130000128
1716990857.15,0.150,0.818,34.625,9.406,32.950,32.950,33.000,33.000,0.000,-0.078,2024-05-29 13:54:17.150000128
1716990857.17,0.225,0.636,34.563,9.406,32.900,32.950,32.950,32.950,0.000,-0.097,2024-05-29 13:54:17.170000128
1716990857.19,0.300,0.636,34.563,9.406,32.900,32.950,32.950,32.950,0.000,-0.095,2024-05-29 13:54:17.190000128
1716990857.21,0.225,0.636,34.563,9.406,32.900,32.850,32.950,32.950,0.000,-0.059,2024-05-29 13:54:17.210000128
1716990857.23,0.225,0.636,34.500,9.406,32.900,32.850,32.950,32.950,0.000,-0.093,2024-05-29 13:54:17.230000128
1716990857.25,0.225,0.636,34.563,9.406,32.900,32.850,33.000,32.800,0.000,-0.148,2024-05-29 13:54:17.249999872
1716990857.27,0.225,0.636,34.500,9.406,32.900,32.850,32.450,32.750,0.000,-0.135,2024-05-29 13:54:17.269999872
1716990857.29,0.225,0.182,34.500,9.406,32.750,32.800,32.700,32.600,0.000,-0.109,2024-05-29 13:54:17.289999872
1716990857.31,0.225,0.182,34.500,9.931,32.750,32.800,32.700,32.600,0.000,-0.137,2024-05-29 13:54:17.309999872
